id,xcoord,ycoord,area,perimeter,MeanCI,MeanGNDVI,MeanNDRE,MeanNDVI,MeanNLI,MeanRCI,MeanTCARI,Predicted_Yield
1126,327729,9750349,3.123291016,6.545182633,2.016791641,0.687919118,0.177717989,0.460558945,-0.744681743,0.439504513,0.009997343,7.75680016012783
1127,327720,9750349,4.482177734,8.590209324,2.302777809,0.669877674,0.148027498,0.472943655,-0.753969248,0.351531009,0.006438533,6.6329244807793
1128,327680,9750349,6.928466797,10.10387151,3.673310021,0.741882493,0.204637757,0.600180449,-0.600673341,0.524816858,-0.001356152,8.77579551958164
1129,327642,9750347,1.436523438,4.439144612,1.920203199,0.615001205,0.090942431,0.444027972,-0.862475478,0.202030491,0.007813136,4.47208051038885
1130,327689,9750348,3.854980469,8.618689644,2.799116397,0.674233207,0.156567468,0.563694357,-0.774799469,0.375497017,0.007822485,6.95618840340577
1131,327644,9750348,1.654052734,4.888088308,1.916902075,0.606690901,0.085023473,0.425501087,-0.823223889,0.188638297,0.0076884,4.24802988949189
1132,327647,9750347,1.877929688,4.98836052,1.695615307,0.610858241,0.093720598,0.400409185,-0.807795012,0.211043911,0.011091881,4.57724260839756
1133,327650,9750347,3.543457031,7.040288217,2.741349906,0.672867834,0.139814672,0.500180722,-0.707841644,0.332528229,0.00237689,6.32204395677175
1134,327653,9750347,1.594238281,4.661482782,1.41021635,0.58560476,0.078037709,0.388641531,-0.852272039,0.170513051,0.014461098,3.9835974063353
1135,327657,9750347,2.938476563,6.315545355,2.098959836,0.669339704,0.149977491,0.458168062,-0.752663972,0.360844955,0.008536992,6.70673766586943
1136,327659,9750346,2.231933594,5.879412532,1.616464578,0.623807692,0.130761046,0.415388162,-0.839442776,0.306330402,0.011800917,5.97933658721974
1137,327669,9750347,3.748535156,7.564448652,2.077900638,0.660872419,0.142020144,0.458881856,-0.771839903,0.334378465,0.00906433,6.40552780155842
1138,327665,9750346,4.057617188,8.343444938,2.226321912,0.678926286,0.153465993,0.490800087,-0.792123329,0.36859701,0.007804489,6.83878811108297
1139,327712,9750346,4.070068359,8.015957281,3.092407633,0.702934126,0.193723196,0.567251481,-0.717731469,0.492392905,0.004945979,8.36264608198339
1140,327662,9750346,5.185791016,9.108111913,2.512017445,0.68202435,0.145325949,0.493464679,-0.711061587,0.34385818,0.005631751,6.53066260785613
1141,327671,9750346,6.054931641,9.409169429,3.52719248,0.697750358,0.158158197,0.56846889,-0.632178018,0.383576062,-0.003411638,7.01640234986878
1142,327715,9750346,6.582763672,10.82652769,2.774249446,0.680053801,0.152631279,0.519009613,-0.719030101,0.364068486,0.004146397,6.8071916392088
1143,327727,9750345,3.503662109,7.15854815,2.164977651,0.682754391,0.166360423,0.470229476,-0.758688582,0.405054193,0.008288667,7.3268816315324
1144,327729,9750345,3.451660156,7.209314121,1.959104468,0.661423856,0.143180288,0.456976045,-0.792809877,0.338457437,0.0102,6.44944279192157
1145,327683,9750345,2.316650391,5.737966241,2.258467119,0.675485025,0.173737341,0.502197955,-0.812839692,0.426525237,0.007569306,7.60612048712251
1146,327686,9750345,2.656005859,6.13956194,3.64605203,0.706500507,0.167150684,0.598959711,-0.734398277,0.405340548,-0.001173205,7.35679542171653
1147,327680,9750345,3.027587891,7.164075476,2.535749749,0.700483521,0.158940155,0.529134754,-0.802977381,0.381636598,0.005999269,7.04600184616785
1148,327723,9750345,3.832519531,7.644785545,2.251299772,0.673175401,0.145543838,0.476580115,-0.756078996,0.343454563,0.007343674,6.5389103713538
1149,327645,9750344,1.447265625,4.765321159,1.617666926,0.605685939,0.085131756,0.40490965,-0.87701276,0.187995964,0.008548949,4.25212873144728
1150,327689,9750344,2.866699219,6.819792568,2.901656496,0.705244457,0.163930154,0.542287396,-0.736637764,0.399969113,0.002871953,7.23488853436959
1151,327642,9750344,2.397460938,6.139474287,1.93578402,0.653959627,0.133785147,0.457787495,-0.822116541,0.312273831,0.008638317,6.0938080375502
1152,327692,9750344,3.160888672,7.224461123,2.611959123,0.684881717,0.151932861,0.521961101,-0.724518932,0.364571711,0.006561931,6.78075438681647
1153,327695,9750344,2.091064453,5.291268902,2.182508532,0.633997415,0.101523584,0.474707805,-0.797806202,0.228437315,0.009063246,4.87260943785474
1154,327647,9750344,1.787597656,4.923562672,1.700327194,0.621686674,0.108352857,0.403443416,-0.810423058,0.248005881,0.009827504,5.13111825915822
1155,327698,9750344,3.335205078,7.468402647,2.483405093,0.682118781,0.146613426,0.511035436,-0.729946457,0.348514399,0.008102961,6.57939754080219
1156,327651,9750344,4.184570313,7.872538931,2.649837094,0.65709666,0.125808933,0.495865698,-0.713800512,0.294166276,0.004351766,5.79188399972007
1157,327665,9750343,2.248046875,6.08000334,2.288182192,0.657868239,0.151272673,0.509383906,-0.824431696,0.359423719,0.008918503,6.75576425657586
1158,327706,9750343,3.027587891,6.681335135,1.88642198,0.666965636,0.168800423,0.45284561,-0.786901009,0.414440125,0.010742428,7.41924307673755
1159,327703,9750343,2.989257813,6.663960695,2.067048405,0.672396819,0.160004661,0.47135653,-0.778686252,0.386271794,0.009415672,7.08629664640947
1160,327695,9750343,1.073974609,3.897222647,1.014997361,0.582828372,0.103666192,0.321316821,-0.868283046,0.232585362,0.01406049,4.95371368842364
1161,327701,9750343,4.362548828,8.070097578,2.443324625,0.702799346,0.178871336,0.512843931,-0.723735657,0.442609049,0.00787,7.8004578633012
1162,327654,9750343,3.761230469,7.70614546,2.028066734,0.651859499,0.12968902,0.453279122,-0.78257325,0.300896708,0.009347154,5.93875713203224
1163,327712,9750343,3.986083984,7.866665519,2.243687819,0.675357283,0.160051663,0.48902172,-0.743823553,0.388130037,0.00973,7.08807581552731
1164,327709,9750343,3.528564453,7.307957266,2.156259176,0.673898048,0.142469732,0.47929654,-0.777087344,0.336706823,0.009147364,6.4225460791924
1165,327718,9750343,3.170654297,6.713069466,1.971636246,0.669948181,0.158790178,0.454329605,-0.760153508,0.382542956,0.010685989,7.04032475909099
1166,327669,9750343,3.756103516,7.500436604,3.347772545,0.685623973,0.151991207,0.584946345,-0.784287901,0.361238037,0.001867551,6.78296296094841
1167,327672,9750342,3.618164063,7.481705951,3.405202825,0.686199849,0.152092294,0.569297591,-0.745378796,0.363110499,-0.001318113,6.78678941234655
1168,327721,9750342,3.788574219,7.61086158,2.51588702,0.687129152,0.162151742,0.494227145,-0.730230246,0.393456324,0.004466827,7.16757021367689
1169,327727,9750342,2.920898438,6.323783414,2.22586721,0.68606093,0.168994062,0.470948708,-0.737784609,0.413401504,0.007559663,7.42657290374086
1170,327724,9750342,2.928466797,6.46957354,2.113297381,0.683676159,0.160128666,0.466268024,-0.759549736,0.387906938,0.008122402,7.09099061403761
1171,327715,9750342,3.581787109,7.535778784,2.019135647,0.68115369,0.165698672,0.464168466,-0.776622732,0.403301569,0.009762664,7.30183233697259
1172,327675,9750342,4.112792969,7.565278274,3.334022289,0.685060292,0.147840461,0.560209651,-0.671659138,0.351518778,-0.001714918,6.62584455962076
1173,327730,9750342,3.140625,6.624518686,2.359579513,0.690624301,0.166867041,0.482934239,-0.745962717,0.408823363,0.005829388,7.34605866868279
1174,327687,9750341,3.19921875,6.833201115,2.011495451,0.648617891,0.134388553,0.457932163,-0.790982524,0.317849691,0.009876916,6.11664879583113
1175,327690,9750342,3.409179688,6.926998339,2.45457748,0.663154369,0.114728456,0.502877901,-0.770101564,0.261001891,0.006094722,5.37245413526007
1176,327684,9750342,4.833496094,8.586723921,3.036245043,0.698693523,0.159597455,0.536084618,-0.708122583,0.386195845,0.000387203,7.07088265679627
1177,327680,9750342,5.514648438,9.82879492,2.564363188,0.692388768,0.150881801,0.513130263,-0.745253371,0.360686337,0.004393899,6.74096855870282
1178,327678,9750342,6.361816406,11.43321665,2.150668841,0.672103675,0.145276943,0.481304597,-0.774719506,0.343424154,0.009540952,6.52880758122346
1179,327642,9750341,2.10546875,5.55912089,2.477138986,0.685504415,0.158084114,0.514778171,-0.806097348,0.37952218,0.004811487,7.01359808226832
1180,327692,9750341,3.855712891,8.223840768,1.570379297,0.626213266,0.136950517,0.411002945,-0.821294934,0.321522871,0.013042753,6.21362695058669
1181,327645,9750341,2.155517578,6.111683666,1.754900685,0.620993008,0.117655558,0.438975087,-0.863593768,0.269900882,0.00986189,5.48325387746616
1182,327695,9750341,5.727539063,9.088569199,2.794475912,0.692010147,0.163638582,0.518771151,-0.680409184,0.398715483,0.00409986,7.22385164449198
1183,327648,9750341,3.544677734,7.269637014,2.202883207,0.663550455,0.134647241,0.484265778,-0.785409542,0.318009118,0.008934655,6.12644092596934
1184,327701,9750341,5.010253906,9.302481435,2.177518916,0.667598507,0.154538828,0.486544859,-0.773963188,0.371094352,0.009390896,6.87939818938898
1185,327698,9750340,5.838378906,9.252250849,3.158086188,0.708287749,0.182528432,0.546550014,-0.673086716,0.455856205,0.000197381,7.93889010584791
1186,327704,9750340,4.643310547,8.131648159,2.712737446,0.709416933,0.190516257,0.515317665,-0.697139068,0.480047254,0.004602247,8.24125365545685
1187,327707,9750340,4.663574219,9.256747742,1.944217858,0.646660442,0.156565369,0.454787915,-0.789545897,0.377858903,0.011251092,6.95610894985107
1188,327710,9750340,4.298828125,7.990775605,1.805433264,0.639170207,0.139855251,0.441097994,-0.810100571,0.329506388,0.011763331,6.323579995741
1189,327651,9750340,5.059326172,8.973340419,2.468050999,0.659306424,0.1393673,0.493739283,-0.753583215,0.330972037,0.006807779,6.30510956149949
1190,327654,9750340,4.246582031,7.86933973,2.264541734,0.671323742,0.145285507,0.490640742,-0.761381275,0.344948519,0.00895544,6.52913175475491
1191,327715,9750340,5.1875,9.125959743,2.60863003,0.70185044,0.179791467,0.50574111,-0.701050772,0.447562143,0.004523103,7.83528762925942
1192,327713,9750340,4.040283203,8.041350492,2.185466743,0.680589059,0.164561502,0.477569004,-0.758440841,0.400192633,0.008536159,7.25878698261032
1193,327718,9750339,3.375,7.327299482,2.020087998,0.681775457,0.170566602,0.464457649,-0.789539627,0.418854174,0.008583763,7.48609834105353
1194,327666,9750339,1.121826172,4.108140384,2.300765677,0.668901025,0.17013809,0.512305072,-0.831291539,0.415657742,0.007634268,7.46987785432904
1195,327721,9750339,4.594726563,8.203020459,2.16013074,0.689333077,0.183785597,0.47344737,-0.744818051,0.459185346,0.008712134,7.98647763710255
1196,327727,9750339,2.641357422,5.966968789,2.346258815,0.674875565,0.154012017,0.466283448,-0.756493484,0.372419187,0.005064651,6.85945678557342
1197,327724,9750339,3.536865234,7.122749576,2.203800177,0.669306976,0.148466789,0.468050553,-0.754219995,0.355548019,0.007797278,6.64955298554389
1199,327730,9750338,2.955078125,6.806176776,1.531231528,0.644796914,0.140612532,0.410160794,-0.821709775,0.330564949,0.013099141,6.35224539229281
1200,327675,9750338,4.020507813,7.913194289,2.325638534,0.664634631,0.141091734,0.489285702,-0.772170256,0.334029725,0.0074609,6.37038465018838
1201,327687,9750338,5.320068359,9.572359309,2.214855941,0.676012546,0.153379212,0.490083663,-0.782443417,0.370687488,0.008795231,6.83550318543693
1202,327648,9750337,1.407714844,4.370680269,2.032787321,0.61243429,0.08846368,0.442397134,-0.838899494,0.195152579,0.006341926,4.37825222159225
1203,327645,9750337,3.036376953,6.826545306,2.913400585,0.658507436,0.123296477,0.5329411,-0.796228912,0.284546399,0.002407631,5.69677987382894
1204,327684,9750338,5.836425781,9.712395304,2.524106604,0.696399346,0.160179027,0.507306068,-0.74610235,0.387778151,0.005955629,7.09289693155481
1205,327695,9750337,4.661621094,8.676192041,2.718311816,0.695181179,0.168606802,0.515957396,-0.737423679,0.415382455,0.002787206,7.41191393108916
1206,327698,9750337,6.151367188,9.894445756,2.761046597,0.698817331,0.176290907,0.525880753,-0.704391602,0.439165492,0.00400359,7.70278075195314
1207,327651,9750337,3.524902344,7.21389346,2.401190876,0.661213871,0.138616333,0.487747299,-0.746033011,0.328598681,0.007378228,6.27668316911368
1208,327704,9750337,3.305664063,7.019994748,1.995301454,0.670546516,0.177654586,0.4593526,-0.775715231,0.443489725,0.009451055,7.7544001631154
1209,327690,9750337,4.548583984,8.635992664,2.398340948,0.679667521,0.159135247,0.49778061,-0.75374461,0.388709025,0.007154182,7.05338667365472
1210,327693,9750337,4.919677734,8.647300841,2.143980275,0.666637353,0.152222532,0.469790966,-0.754974516,0.366754026,0.009627635,6.79171931804353
1211,327657,9750337,3.424804688,7.575952088,2.052123844,0.657244117,0.123362198,0.470473786,-0.804430208,0.286690635,0.010136766,5.69926761421432
1212,327654,9750337,3.883056641,7.836076365,2.716946259,0.668514528,0.105319299,0.518950413,-0.752456001,0.238987345,0.00349328,5.01628883252149
1213,327663,9750336,2.904052734,6.451586463,2.524245619,0.680207981,0.15355727,0.510198309,-0.758554921,0.367179813,0.005848698,6.84224322404772
1214,327701,9750337,6.285400391,9.815750347,2.700672083,0.685593362,0.167130315,0.51894546,-0.718855919,0.411753785,0.005519331,7.35602439291432
1215,327661,9750336,3.674804688,7.104106294,2.502310836,0.684655825,0.159347949,0.507461288,-0.726655845,0.385911427,0.006845103,7.06143809337522
1216,327710,9750337,5.480957031,9.743089708,2.583937867,0.684905506,0.165056002,0.502944238,-0.741371768,0.403488472,0.005367503,7.27750531648489
1217,327666,9750336,3.596923828,7.191016853,2.666053697,0.656943316,0.095186597,0.51707827,-0.776495348,0.212646837,0.004562052,4.63273514377022
1218,327670,9750336,2.752929688,6.268042782,2.121659686,0.659827176,0.096297208,0.475698755,-0.806489657,0.215328238,0.008735045,4.67477515894265
1219,327707,9750336,4.609375,8.473275225,2.028284528,0.673977806,0.171149367,0.459635117,-0.771029228,0.425252965,0.009626778,7.50815777450229
1220,327716,9750336,4.897949219,9.098150698,2.246932842,0.701793948,0.202006078,0.483076375,-0.768008885,0.520843255,0.006827291,8.67617843935376
1221,327713,9750336,6.27734375,10.1807229,2.230426599,0.679513662,0.167192785,0.485823014,-0.766785608,0.410185865,0.008718295,7.35838907302988
1222,327675,9750336,3.380615234,6.945922407,2.575629717,0.630985582,0.109103421,0.499196615,-0.745771605,0.247724528,0.006227185,5.15952939676435
1223,327672,9750335,3.174560547,6.624470761,2.235086439,0.656632939,0.114644039,0.476869334,-0.781481906,0.262963201,0.007849752,5.36925869422733
1224,327722,9750336,3.942871094,7.902528992,2.068031486,0.669439339,0.165262175,0.475407216,-0.79537603,0.404560036,0.009130605,7.28530959363336
1225,327679,9750335,2.703369141,6.598470752,2.348648701,0.658831885,0.131564499,0.484212565,-0.781956106,0.307409542,0.006622881,6.00974973485679
1226,327725,9750335,4.104248047,7.65176014,2.042227437,0.660113319,0.151370435,0.463761749,-0.776448688,0.36418052,0.010140067,6.75946484657838
1227,327730,9750335,2.590332031,6.074106844,2.120200314,0.65760019,0.150950483,0.464552344,-0.774566695,0.361739422,0.008751121,6.74356838197313
1228,327719,9750336,5.838134766,9.332457963,2.539211692,0.704261442,0.188463792,0.514771044,-0.734514217,0.476652707,0.006825862,8.16356159249251
1229,327728,9750335,3.843994141,7.609301084,1.933119497,0.663833829,0.157139108,0.446834201,-0.790074992,0.381654754,0.009564093,6.97782672165867
1230,327687,9750335,4.112792969,8.082056254,2.679293749,0.679364405,0.131926227,0.532792278,-0.765345668,0.308113351,0.004952999,6.02344224340235
1232,327696,9750334,3.474365234,7.100384911,2.507808105,0.677458204,0.151119626,0.512376672,-0.752649958,0.360185721,0.006833302,6.74997096063147
1233,327690,9750335,4.6484375,9.016717402,2.156716655,0.658205887,0.147546011,0.482089963,-0.783957359,0.350744113,0.009561379,6.61469872866147
1234,327685,9750335,5.453125,9.340351076,3.246435964,0.699521076,0.153404605,0.542398514,-0.667933444,0.367496489,-0.003332721,6.83646438796893
1235,327694,9750334,3.590087891,7.422458994,2.040725996,0.64884709,0.130443471,0.464169139,-0.783701874,0.303102795,0.010692526,5.96731540444883
1236,327646,9750334,3.572021484,7.4185734,2.069163955,0.629721511,0.101268864,0.471631554,-0.82933211,0.229410122,0.00917029,4.86296750862415
1237,327699,9750334,3.991210938,7.781075407,2.077236679,0.668342801,0.15752143,0.475770933,-0.78406772,0.379917506,0.009794569,6.99229877594298
1238,327649,9750334,2.476806641,6.155081426,2.060822177,0.629115266,0.096802323,0.466271482,-0.826589666,0.216836705,0.008773568,4.69389530295691
1239,327703,9750334,3.885009766,8.00504395,1.679537778,0.628838925,0.132163456,0.423651601,-0.813836703,0.310237598,0.012481792,6.03242208491243
1240,327705,9750334,3.675048828,7.676895396,2.094637026,0.645946475,0.137563423,0.468669137,-0.797505952,0.322782983,0.009591308,6.23682731285509
1241,327652,9750334,3.529785156,7.277643132,2.586091947,0.687059156,0.154568727,0.507386315,-0.735887733,0.37344591,0.00442251,6.88052995777021
1242,327709,9750333,3.75,7.454525725,2.175921229,0.673167675,0.161634293,0.467290392,-0.742096627,0.393764781,0.008520989,7.14798319012773
1243,327658,9750333,2.804931641,6.369380219,2.343199332,0.672400757,0.148247199,0.486910004,-0.769768147,0.355094086,0.00623575,6.64124083400594
1244,327655,9750333,3.445068359,7.090386297,1.722767392,0.630486507,0.123430616,0.429277422,-0.818106235,0.285492409,0.011663,5.7018574442791
1245,327711,9750333,3.532470703,7.332937057,2.11302366,0.670226489,0.161803396,0.470683,-0.777808179,0.392208973,0.009145528,7.15438425466401
1246,327664,9750333,2.924560547,6.27111559,3.065024689,0.667685052,0.12332059,0.52518085,-0.709958926,0.286799949,-0.001042944,5.69769262445527
1247,327661,9750333,2.630371094,6.298639654,2.187615241,0.668998381,0.140640495,0.479904128,-0.784647887,0.332865032,0.007806693,6.35330387716669
1248,327667,9750333,2.532958984,5.998152248,2.13840448,0.640052662,0.100413881,0.475233392,-0.810313588,0.227334406,0.009377168,4.8306037932529
1249,327670,9750333,3.714111328,7.837679699,2.175182415,0.662439161,0.118268946,0.466390774,-0.796916185,0.273717424,0.006507714,5.5064724849053
1250,327714,9750333,4.881591797,8.761999045,2.685057871,0.681253987,0.15994273,0.509126152,-0.710472967,0.387096885,0.004563435,7.08395236908857
1251,327718,9750333,3.781005859,7.509966234,2.45471279,0.688827175,0.17831653,0.496348874,-0.734238536,0.443062265,0.005918229,7.77945676331412
1252,327727,9750332,3.935791016,7.533695832,2.64444515,0.664359508,0.143322427,0.501351552,-0.730181738,0.339320207,0.004091056,6.45482318678223
1253,327720,9750332,3.790527344,7.801288932,2.234473017,0.684895802,0.181303682,0.48302632,-0.766211335,0.453138298,0.007961234,7.8925295812516
1254,327724,9750332,3.448242188,7.323511963,1.828732613,0.660951522,0.15912266,0.44192326,-0.792889101,0.387070299,0.010492197,7.05291021729784
1255,327673,9750332,4.743896484,8.204470376,2.701573943,0.68722057,0.158889962,0.510895794,-0.720689593,0.386550361,0.003603089,7.04410188796327
1256,327679,9750332,3.378662109,6.76611863,2.964378072,0.692157072,0.158883871,0.528955989,-0.699222911,0.385051462,0.001489363,7.04387132502772
1257,327676,9750332,3.434814453,6.951628786,2.661498586,0.638970098,0.108167587,0.508614917,-0.763483335,0.245334963,0.005111426,5.12410522434136
1258,327730,9750332,4.02734375,7.80147434,2.528480466,0.655944494,0.144848766,0.479416806,-0.727105995,0.344370007,0.004840218,6.51259977527116
1259,327682,9750331,4.411621094,7.783495197,3.237642351,0.703939124,0.162362419,0.548690792,-0.672142723,0.393689912,-0.0018876,7.17554498096848
1260,327685,9750331,4.071289063,7.98543444,2.029852391,0.663403678,0.14058751,0.472582719,-0.806745798,0.331214132,0.009783417,6.35129823324284
1261,327688,9750331,4.004882813,7.66308358,2.368649191,0.688508799,0.164162235,0.494929165,-0.761162341,0.402310239,0.006238903,7.2436735083715
1262,327691,9750331,5.165771484,8.694965819,2.97880089,0.690773861,0.163728289,0.532556738,-0.698369944,0.398767724,0.001976787,7.22724732816617
1263,327694,9750331,3.325439453,7.036137052,2.413231329,0.655845879,0.12006692,0.505475879,-0.787553225,0.275525774,0.007508332,5.57453128698779
1264,327697,9750331,3.546386719,7.513877696,1.731099621,0.633821792,0.142153525,0.431021191,-0.805094103,0.336268966,0.012312644,6.41057667939568
1265,327647,9750330,3.765869141,7.683539834,2.855793165,0.675692293,0.145024408,0.51742984,-0.753005323,0.345463238,0.001554039,6.51924836090998
1266,327650,9750330,3.031005859,6.679829158,2.53099771,0.654555937,0.109954722,0.490721942,-0.779504138,0.252089545,0.003946799,5.19175373720066
1267,327700,9750330,4.047363281,7.741142883,2.003768154,0.676171611,0.178272005,0.460162238,-0.772256889,0.445607605,0.009080009,7.77777135620438
1268,327703,9750330,4.934082031,8.610987341,2.45577614,0.691124914,0.174954024,0.502157212,-0.732742267,0.434283787,0.006742777,7.65217565115388
1269,327656,9750330,3.573974609,7.326918396,2.456326211,0.669067616,0.138533678,0.497795681,-0.768099764,0.327534017,0.005683676,6.27355442515735
1270,327653,9750330,3.478759766,6.994264138,2.746264457,0.676726544,0.146255054,0.517883751,-0.739714969,0.351187243,0.003661543,6.56583206709684
1271,327711,9750329,3.0234375,6.553156205,1.794819476,0.638132851,0.145906147,0.437834176,-0.804287765,0.349572878,0.011628368,6.55262487252217
1273,327708,9750330,3.043945313,6.569903106,2.158164843,0.665976213,0.156347268,0.47733757,-0.780258484,0.377624886,0.00793,6.94785316150652
1274,327661,9750329,3.678466797,7.355346001,2.730547456,0.671432452,0.112978901,0.504362539,-0.752140451,0.258785084,0.001085861,5.30622814006913
1275,327721,9750329,3.608154297,7.306535109,2.341138912,0.690643725,0.178650915,0.478228267,-0.745870569,0.444851806,0.005665248,7.79211425587761
1276,327664,9750329,2.561279297,6.255262298,1.97810453,0.659778635,0.140456545,0.448067615,-0.809675026,0.335035435,0.007772195,6.34634080837755
1277,327714,9750329,4.512695313,8.099869353,2.186526016,0.674609283,0.160033061,0.475187967,-0.761461309,0.389410419,0.008197714,7.08737167306677
1278,327658,9750329,3.788085938,8.042723484,2.458326512,0.653110147,0.11820757,0.496156031,-0.783038791,0.270806456,0.005850403,5.50414921602788
1279,327667,9750329,2.740478516,6.205069055,2.386142365,0.671841821,0.146592141,0.486619129,-0.768171145,0.352503215,0.005542514,6.57859183860498
1280,327718,9750329,3.63671875,7.108308603,2.404103459,0.687100917,0.171137487,0.498820714,-0.755951028,0.419275616,0.006766303,7.50770808025268
1281,327670,9750328,3.026123047,6.620553781,2.287802676,0.674544202,0.132769355,0.490246905,-0.789666877,0.310423027,0.007065523,6.05535721085027
1282,327677,9750328,3.542236328,7.595655248,1.947484171,0.644227149,0.126474661,0.455139105,-0.818933356,0.293840491,0.009442701,5.81708383586496
1283,327724,9750328,4.69921875,8.230044701,2.886927927,0.68838857,0.15949356,0.527641476,-0.698956229,0.385237076,0.002248126,7.06694991403004
1284,327673,9750328,3.203369141,6.874315208,2.295512355,0.669146206,0.133403868,0.485786191,-0.791287738,0.315114223,0.007487768,6.07937546399841
1285,327727,9750328,4.822509766,8.403025446,2.88563296,0.673721264,0.150233972,0.523303182,-0.713895606,0.35976193,0.002595792,6.71644625432339
1286,327644,9750327,1.187011719,4.0333998,2.663772142,0.701429308,0.1708959,0.545786066,-0.826324634,0.414930655,0.004503337,7.49856327514499
1287,327679,9750328,3.601074219,7.260980275,2.554452098,0.67911952,0.13068927,0.508891784,-0.779409875,0.305124983,0.004266406,5.97661964660866
1288,327682,9750328,4.30078125,7.993665585,2.166015761,0.672509161,0.15707546,0.476505838,-0.774373152,0.381935512,0.008693946,6.97541745064866
1289,327730,9750328,4.283203125,8.190443359,2.337080637,0.643141071,0.124906029,0.482459995,-0.767108649,0.290208475,0.008187143,5.75770632827683
1290,327685,9750327,4.239501953,7.837015754,2.404479112,0.674065426,0.146551941,0.499258191,-0.767019974,0.351421322,0.007245354,6.57707014594217
1291,327647,9750327,3.179931641,6.663611071,2.875845496,0.647457215,0.114478516,0.524319772,-0.783521017,0.262564802,0.002980091,5.36299314361475
1292,327650,9750327,1.602050781,4.667027504,1.751554649,0.626570674,0.118883486,0.425409379,-0.846478764,0.274256389,0.008685208,5.52973469905955
1293,327694,9750327,4.882568359,8.698540541,2.942882802,0.709614173,0.184561747,0.533905554,-0.714988575,0.463230063,0.001280486,8.01585728287959
1294,327697,9750327,6.204101563,10.26531853,2.861027561,0.710259011,0.184244842,0.54027473,-0.723867911,0.461287916,0.00369293,8.00386146165306
1295,327653,9750326,3.065917969,6.909543494,2.240560507,0.648415186,0.10655637,0.473597471,-0.796666004,0.243239723,0.006523672,5.06311574456304
1296,327656,9750326,4.319580078,8.204759749,2.974529425,0.665993165,0.135022986,0.530621135,-0.728284724,0.317905051,0.002582359,6.14066402073516
1297,327700,9750326,4.619384766,8.106368231,2.622354636,0.69569992,0.17404429,0.52134595,-0.745877643,0.430700469,0.0057674,7.61773944337017
1298,327659,9750326,4.0625,7.689520005,2.622080833,0.666836662,0.142142214,0.510159721,-0.743091601,0.336125563,0.004904159,6.41014852353227
1299,327703,9750326,5.313964844,9.294462659,2.623171053,0.694720016,0.172966094,0.514811438,-0.745642232,0.426609034,0.004621629,7.57692643485606
1300,327662,9750326,3.387207031,7.191400102,2.404186562,0.666289363,0.110575661,0.497764952,-0.796983864,0.252802589,0.005406676,5.21525817303027
1301,327707,9750326,4.87109375,9.052917847,2.03676926,0.655663541,0.143145136,0.47017639,-0.797498506,0.340406726,0.009797046,6.4481121814618
1302,327665,9750326,4.133300781,7.965856977,2.45173826,0.663737804,0.129726879,0.514141265,-0.778334346,0.301850778,0.007599424,5.94019021070192
1303,327709,9750325,5.422363281,8.852030588,2.886324037,0.692487621,0.167160539,0.529380721,-0.718113945,0.411808682,0.002946655,7.35716846353722
1304,327671,9750325,2.506591797,5.983946512,2.090707935,0.642318427,0.1378802,0.486659275,-0.822879488,0.323581407,0.009773718,6.24881828889106
1305,327712,9750325,3.812988281,7.756589411,2.261495112,0.665402197,0.140441081,0.480250494,-0.796828362,0.331489331,0.006543823,6.34575544879204
1306,327674,9750325,2.677246094,6.402876599,2.644223909,0.660673749,0.10768994,0.52557245,-0.808115516,0.244508257,0.004793138,5.10602482794058
1307,327715,9750325,5.642089844,9.047132025,2.918287715,0.699990149,0.172814844,0.533490776,-0.718437354,0.426147166,0.003172209,7.57120116084489
1308,327677,9750325,3.486328125,7.136193744,3.448702349,0.660064111,0.129854626,0.572340674,-0.77070868,0.301458449,0.000283547,5.94502582444808
1309,327644,9750325,3.023925781,6.906492495,3.126455005,0.687460373,0.143399329,0.569154585,-0.786769867,0.337753026,0.001771033,6.45773416213435
1310,327730,9750324,1.568359375,4.771071137,1.507419779,0.613842164,0.11621219,0.402458837,-0.854225063,0.265337315,0.011266766,5.42861799449778
1311,327718,9750325,4.887939453,8.809864703,2.463901606,0.696877639,0.184954089,0.497653355,-0.746697794,0.468853202,0.005350813,8.03070862473807
1312,327680,9750324,3.610839844,7.406933243,3.185072928,0.694066372,0.139945922,0.544412887,-0.744387201,0.330780993,-0.002413854,6.32701216975666
1313,327727,9750324,3.557128906,7.23248958,2.187128778,0.6599706,0.136635928,0.474663782,-0.780552799,0.324326242,0.008442517,6.201718797027
1314,327733,9750324,2.710693359,6.343862039,1.712372813,0.626861821,0.114277851,0.420324481,-0.831848115,0.262498487,0.010552823,5.35539736107291
1315,327683,9750324,3.202880859,7.077684973,2.088820042,0.65522937,0.134808454,0.487847755,-0.825769475,0.315176302,0.009503139,6.13254332993075
1316,327724,9750324,5.821289063,11.1718307,2.382547016,0.636637649,0.111490286,0.478068453,-0.783109807,0.255733787,0.005970376,5.24987952008795
1317,327647,9750324,4.127197266,8.14453512,3.000940207,0.667529301,0.133678578,0.547944764,-0.794216532,0.31182484,0.002922997,6.08977407572477
1318,327650,9750324,3.665283203,7.160206794,2.907646539,0.66621076,0.142728639,0.530006093,-0.756876898,0.338948018,0.002678414,6.43234649914884
